ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,28,1771511253765,-3.12105,2.53395,10.56,-19.86086,-0.64601,-12.08511
yogesh ,29,1771511253775,-1.97895,3.79005,9.13995,-16.26054,0.08666,-10.25738
yogesh ,30,1771511253786,-1.97895,3.79005,9.13995,-15.46485,-1.68593,-13.06201
yogesh ,31,1771511253797,-0.98805,5.80905,8.25195,-18.75792,-1.4417,-28.61351
yogesh ,32,1771511253807,-0.98805,5.80905,8.25195,-23.94176,-5.46745,-41.41554
yogesh ,33,1771511253818,-1.26795,5.69895,7.581,-33.08831,-6.74371,-50.5621
yogesh ,34,1771511253831,-1.26795,5.69895,7.581,-45.52794,-4.00211,-58.12513
yogesh ,35,1771511253841,-1.59105,4.86105,8.14605,-62.41874,4.10453,-65.80635
yogesh ,36,1771511253854,-1.53105,3.49605,9.10695,-69.73756,8.79992,-67.38986
yogesh ,37,1771511253865,-1.53105,3.49605,9.10695,-72.23494,16.42598,-67.20866
yogesh ,38,1771511253875,-1.46205,2.766,9.78405,-71.32107,26.97485,-65.86938
yogesh ,39,1771511253885,-1.46205,2.766,9.78405,-68.39826,35.38874,-64.09679
yogesh ,40,1771511253898,-1.57695,2.16705,9.777,-58.81841,44.47227,-58.24331
yogesh ,41,1771511253908,-1.57695,2.16705,9.777,-48.26954,50.08152,-49.27795
yogesh ,42,1771511253922,-3.35595,1.72005,10.737,-35.28632,53.25643,-34.89241
yogesh ,43,1771511253933,-3.27195,1.557,10.533,-13.51894,52.27953,-13.55045
yogesh ,44,1771511253941,-3.27195,1.557,10.533,-5.89287,51.67292,-8.00422
yogesh ,45,1771511253954,-2.36895,2.172,10.03095,15.74846,50.69602,4.00999
yogesh ,46,1771511253964,-2.36895,2.172,10.03095,27.8257,51.54686,8.70538
yogesh ,47,1771511253975,-1.57905,2.78295,9.183,37.57887,50.56997,10.84036
yogesh ,48,1771511253988,-1.57905,2.78295,9.183,47.52112,47.0957,11.21064
yogesh ,49,1771511253998,-1.476,3.11505,8.55105,51.23962,45.02374,11.57303
yogesh ,50,1771511254010,-1.476,3.11505,8.55105,52.88615,44.84254,12.91232
yogesh ,51,1771511254019,-1.39695,3.24195,7.59105,51.79109,44.96071,14.37766
yogesh ,52,1771511254031,-1.39695,3.24195,7.59105,48.00957,44.10987,15.17335
yogesh ,53,1771511254043,-1.155,3.462,6.46095,42.09306,40.2023,12.84929
yogesh ,54,1771511254054,-1.53405,3.77595,6.49395,40.62772,34.59304,8.46115
yogesh ,55,1771511254064,-1.53405,3.77595,6.49395,41.66764,26.30521,3.40337
yogesh ,56,1771511254076,-2.436,4.00605,6.79605,45.20494,16.54416,-1.47322
yogesh ,57,1771511254088,-2.436,4.00605,6.79605,52.15348,1.85137,-6.53888
yogesh ,58,1771511254099,-3.04695,3.89295,6.48495,54.46967,-9.43017,-10.01315
yogesh ,59,1771511254108,-3.04695,3.89295,6.48495,52.70495,-18.08828,-14.10192
yogesh ,60,1771511254119,-3.138,3.441,5.94405,47.4581,-22.78367,-17.20592
yogesh ,61,1771511254132,-3.138,3.441,5.94405,40.75377,-25.21802,-19.46696
yogesh ,62,1771511254143,-3.25305,3.429,5.826,28.13294,-30.40186,-24.40657
yogesh ,63,1771511254154,-3.483,3.774,5.745,18.67914,-37.35828,-30.62245
yogesh ,64,1771511254163,-3.483,3.774,5.745,9.77681,-48.08834,-38.61091
yogesh ,65,1771511254174,-4.15995,3.585,6.657,2.70221,-61.56002,-47.38719
yogesh ,66,1771511254186,-4.15995,3.585,6.657,-3.94696,-72.29796,-55.56473
yogesh ,67,1771511254196,-4.71105,3.06495,8.73795,-23.63451,-64.06528,-71.17139
yogesh ,68,1771511254209,-4.71105,3.06495,8.73795,-43.8814,-41.19495,-84.46186
yogesh ,69,1771511254221,-5.39805,1.46595,10.19295,-68.15405,-9.30412,-96.41304
yogesh ,70,1771511254233,-7.10505,-0.50895,12.67395,-99.67461,47.94654,-105.49657
yogesh ,71,1771511254243,-7.10505,-0.50895,12.67395,-112.53966,72.8258,-105.68565
yogesh ,72,1771511254254,-8.094,-2.658,12.19995,-121.32381,83.31165,-100.37576
yogesh ,73,1771511254264,-8.094,-2.658,12.19995,-125.16048,84.41459,-87.88098
yogesh ,74,1771511254276,-8.45805,-3.99195,11.283,-123.51395,80.63306,-69.0364
yogesh ,75,1771511254287,-8.45805,-3.99195,11.283,-110.77495,65.45183,-35.13664
yogesh ,76,1771511254297,-7.57905,-4.38,9.96405,-95.64886,46.48908,-13.06201
yogesh ,77,1771511254310,-7.57905,-4.38,9.96405,-74.67717,25.99796,8.21693
yogesh ,78,1771511254319,-6.69105,-3.786,10.392,-51.68867,13.80255,24.98955
yogesh ,79,1771511254333,-4.404,-2.781,9.705,-29.73221,3.56093,32.60774
yogesh ,80,1771511254344,-4.404,-2.781,9.705,-0.03939,-13.99951,32.97802
yogesh ,81,1771511254354,-3.897,-1.449,9.91305,16.85141,-19.18334,31.38663
yogesh ,82,1771511254363,-3.897,-1.449,9.91305,30.14188,-21.74375,27.61298
yogesh ,83,1771511254375,-3.363,-0.55905,9.171,39.4066,-26.25794,22.72852
yogesh ,84,1771511254387,-3.363,-0.55905,9.171,46.67028,-33.39556,16.26842
yogesh ,85,1771511254399,-3.15195,-0.17595,8.73105,48.49801,-37.1692,13.70802
yogesh ,86,1771511254409,-3.15195,-0.17595,8.73105,48.43499,-39.36721,12.91232
yogesh ,87,1771511254420,-3.06105,0.06,8.37405,46.42605,-42.10882,13.52682
yogesh ,88,1771511254431,-3.06105,0.06,8.37405,43.62143,-43.8814,15.6618
yogesh ,89,1771511254441,-3.25005,0.558,8.96505,39.10723,-38.63454,19.3803
yogesh ,90,1771511254455,-3.171,1.00095,9.49005,35.63296,-32.22959,20.96381
yogesh ,91,1771511254465,-3.171,1.00095,9.49005,31.48116,-24.85563,21.32621
yogesh ,92,1771511254477,-2.96295,1.41495,9.29805,26.91183,-19.49059,20.65656
yogesh ,93,1771511254487,-2.96295,1.41495,9.29805,20.68807,-12.96747,20.04994
yogesh ,94,1771511254500,-2.793,1.68405,9.198,18.07252,-8.6975,19.07305
yogesh ,95,1771511254507,-2.793,1.68405,9.198,16.23691,-4.79781,16.33145
yogesh ,96,1771511254519,-2.39595,1.79895,8.85495,14.83459,-1.6229,12.61295
yogesh ,97,1771511254529,-2.39595,1.79895,8.85495,12.64446,1.9144,8.52418
yogesh ,98,1771511254539,-2.367,1.794,8.21805,8.61872,4.656,3.89182
yogesh ,99,1771511254550,-2.676,1.78695,7.98795,-1.32353,8.25632,-3.67123
yogesh ,100,1771511254560,-2.676,1.78695,7.98795,-8.57933,10.32828,-8.67386
yogesh ,101,1771511254571,-2.96805,1.42305,8.67105,-14.49583,12.82566,-13.2432
yogesh ,102,1771511254582,-2.96805,1.42305,8.67105,-18.63975,15.38606,-16.53628
yogesh ,103,1771511254595,-3.66195,0.84105,9.27195,-20.40446,17.09563,-17.45015
yogesh ,104,1771511254609,-3.66195,0.84105,9.27195,-18.39553,15.57514,-14.64552
yogesh ,105,1771511254621,-4.15305,0.41895,9.61395,-14.55098,13.25108,-11.47849
yogesh ,106,1771511254632,-4.203,0.45105,9.894,-9.85559,9.47744,-8.54781
yogesh ,107,1771511254643,-4.203,0.45105,9.894,-3.02522,3.37973,-6.16861
yogesh ,108,1771511254655,-4.21005,0.666,10.52895,0.63025,2.40284,-5.74319
yogesh ,109,1771511254664,-4.21005,0.666,10.52895,3.37186,3.56093,-5.19171
yogesh ,110,1771511254676,-4.44705,0.81195,10.74195,5.81409,4.4748,-4.09665
yogesh ,111,1771511254687,-4.44705,0.81195,10.74195,11.05307,5.50684,-0.01576
yogesh ,112,1771511254698,-4.40895,0.95295,10.656,16.67021,5.69592,3.64759
yogesh ,113,1771511254710,-4.40895,0.95295,10.656,22.57883,3.43488,6.0268
yogesh ,114,1771511254720,-3.858,1.25295,9.50595,26.91183,-3.20641,7.12187
yogesh ,115,1771511254731,-3.858,1.25295,9.50595,28.31414,-9.79257,6.81462
yogesh ,116,1771511254742,-3.483,1.72695,9.099,26.17916,-15.95329,3.94696
yogesh ,117,1771511254753,-2.96505,1.377,8.93895,23.73693,-16.13449,1.93803
yogesh ,118,1771511254764,-2.96505,1.377,8.93895,20.68807,-15.22062,0.29149
yogesh ,119,1771511254775,-2.73105,1.01805,8.625,17.70225,-14.30676,-0.5042
yogesh ,120,1771511254786,-2.73105,1.01805,8.625,14.6534,-13.63711,-0.5042
yogesh ,121,1771511254799,-2.44605,1.10895,8.63205,9.22534,-11.68333,-1.29202
yogesh ,122,1771511254809,-2.44605,1.10895,8.63205,5.68804,-8.5163,-2.82038
yogesh ,123,1771511254819,-2.364,1.40805,9.24495,2.94644,-2.84402,-4.58509
yogesh ,124,1771511254831,-2.364,1.40805,9.24495,0.99265,3.07249,-6.23163
yogesh ,125,1771511254843,-2.59395,1.17105,9.07095,-1.86713,8.55569,-7.1455
yogesh ,126,1771511254854,-3.174,0.81405,8.73795,-3.75789,11.30517,-5.56199
yogesh ,127,1771511254866,-3.174,0.81405,8.73795,-5.5935,13.68438,-3.11976
yogesh ,128,1771511254876,-3.456,0.68295,8.577,-7.84666,15.87451,-0.6854
yogesh ,129,1771511254885,-3.456,0.68295,8.577,-10.83248,18.0095,1.38656
yogesh ,130,1771511254899,-3.54495,0.987,8.72595,-16.86716,21.60982,2.11923
yogesh ,131,1771511254909,-3.54495,0.987,8.72595,-20.77473,23.79995,1.57563
yogesh ,132,1771511254919,-3.75795,1.245,9.31695,-23.33514,25.32832,0.84296
yogesh ,133,1771511254929,-3.75795,1.245,9.31695,-24.00478,25.87979,0.11029
yogesh ,134,1771511254942,-3.76695,1.15005,9.978,-20.95593,24.77684,-1.17385
yogesh ,135,1771511254954,-3.82995,0.91695,10.59795,-17.05624,25.02107,-1.78047
yogesh ,136,1771511254964,-3.82995,0.91695,10.59795,-12.90444,27.40027,-2.45011
yogesh ,137,1771511254974,-3.99705,0.62505,10.38,-9.00475,31.24482,-2.69433
yogesh ,138,1771511254986,-3.99705,0.62505,10.38,-6.26314,33.80523,-2.57616
yogesh ,139,1771511255010,-4.254,0.36195,9.087,-8.15391,26.60458,-2.51314
yogesh ,140,1771511255033,-4.476,0.56805,9.408,-6.99581,13.55833,-2.57616
yogesh ,141,1771511255057,-4.512,0.726,9.94005,1.36292,2.89129,-2.45011
yogesh ,142,1771511255080,-4.30605,0.594,9.85395,11.78574,-2.71797,-1.22899
yogesh ,143,1771511255101,-4.062,0.43605,8.87205,12.02997,-6.20012,2.8519
yogesh ,144,1771511255124,-4.167,0.477,7.75395,-0.77206,-23.27211,15.89815
yogesh ,145,1771511255147,-4.37595,0.56505,7.00695,-18.45855,-42.23487,32.36352
yogesh ,146,1771511255169,-4.32105,0.357,7.62,-28.7632,-62.17451,55.1078
yogesh ,147,1771511255189,-3.71205,0.34005,9.58995,-11.44698,-81.13728,70.28903
yogesh ,148,1771511255211,-2.56995,0.666,10.70295,15.99268,-94.91619,85.04485
yogesh ,149,1771511255237,-0.67395,0.73095,6.80805,31.36299,-116.9278,106.69405
yogesh ,150,1771511255258,0.04305,2.02395,7.70595,26.8488,-152.35593,117.7944
yogesh ,151,1771511255280,0.723,2.68395,11.05995,55.13931,-181.68636,107.48975
yogesh ,152,1771511255302,1.10595,1.55205,9.636,69.04428,-180.64642,100.84057
yogesh ,153,1771511255324,0.735,0.63,7.32795,35.56993,-158.39059,111.14522
yogesh ,154,1771511255347,0.828,0.62295,6.54705,4.41178,-146.25821,122.73401
yogesh ,155,1771511255368,0.366,2.11695,8.127,4.34875,-160.70679,128.09903
yogesh ,156,1771511255391,1.06095,2.11695,8.817,8.98111,-161.07706,127.6106
yogesh ,157,1771511255412,2.48505,1.89195,8.76195,-9.312,-114.7928,123.46668
yogesh ,158,1771511255434,5.71995,3.68505,11.556,-60.10256,-4.60873,104.37787
yogesh ,159,1771511255459,5.51595,3.726,13.227,-29.49587,15.75634,74.559
yogesh ,160,1771511255480,4.899,3.81405,10.70595,-5.34928,1.18173,60.65403
yogesh ,161,1771511255502,3.84,2.98095,9.267,2.63919,-16.62294,50.96388
yogesh ,162,1771511255524,2.37495,1.08,8.14605,3.49791,-42.10882,62.67084
yogesh ,163,1771511255546,1.28295,-0.27405,7.68705,-1.07931,-60.58312,86.7544
yogesh ,164,1771511255568,0.86205,-0.786,8.21805,-1.93015,-78.51384,122.54493
yogesh ,165,1771511255588,1.45995,-0.59505,8.79,-12.84929,-61.7491,141.32649
yogesh ,166,1771511255612,3.567,0.147,6.74805,-35.4045,-38.02792,143.64267
yogesh ,167,1771511255635,4.587,0.132,7.308,-58.0306,-22.90184,134.19675
yogesh ,168,1771511255654,6.474,-0.087,8.802,-67.17715,-18.93912,114.19407
yogesh ,169,1771511255680,7.07505,-0.231,12.264,-29.92129,-23.76056,85.90356
yogesh ,170,1771511255703,6.97695,-0.42495,12.17805,15.32304,-24.30415,61.69394
yogesh ,171,1771511255723,3.558,-0.489,8.79,29.47223,-29.66919,60.29163
yogesh ,172,1771511255747,3.47595,-0.40305,7.04805,29.29103,-17.78103,59.25171
yogesh ,173,1771511255767,5.38905,0.21105,8.649,34.16762,25.26529,49.07312
yogesh ,174,1771511255791,5.193,0.31395,8.793,42.03003,57.82577,43.52689
yogesh ,175,1771511255812,5.19795,0.16095,8.32605,33.19073,68.98913,44.55893
yogesh ,176,1771511255835,4.82205,0.92895,9.02295,21.90919,92.34003,46.57574
yogesh ,177,1771511255856,4.52295,1.023,9.01995,29.40921,92.8915,45.53582
yogesh ,178,1771511255880,5.02305,1.557,7.79505,22.88608,70.20237,41.69127
yogesh ,179,1771511255902,6.58605,3.324,8.84295,-5.82985,50.08152,29.62192
yogesh ,180,1771511255924,5.10405,1.22895,11.84295,1.60715,-7.41336,16.93806
yogesh ,181,1771511255947,2.286,-1.35795,9.52305,10.26525,-9.36714,24.8635
yogesh ,182,1771511255968,1.35705,-1.79895,8.78805,20.50688,21.1844,34.38033
yogesh ,183,1771511255991,1.61805,-1.56195,9.3,38.06731,45.87458,36.20807
yogesh ,184,1771511256014,2.93505,-1.086,10.866,60.07893,56.79373,36.08202
yogesh ,185,1771511256036,4.647,1.16205,9.03195,50.14455,48.00957,25.8404
yogesh ,186,1771511256056,4.35705,0.94095,7.60305,21.12137,21.72799,15.843
yogesh ,187,1771511256082,3.44505,0.228,9.636,-3.21429,10.69068,-3.49003
yogesh ,188,1771511256102,2.92095,-0.09195,10.36605,12.82566,11.42335,-11.96694
yogesh ,189,1771511256124,2.229,0.01005,10.61205,25.50951,21.97222,-14.88974
yogesh ,190,1771511256147,2.75595,-0.078,10.24905,26.60458,30.75638,-15.68544
yogesh ,191,1771511256168,3.37605,0.10605,9.25995,17.15078,35.27057,-23.79207
yogesh ,192,1771511256191,2.658,0.249,8.13405,-5.5935,56.30528,-16.71748
yogesh ,193,1771511256215,-0.27195,-0.64005,10.26495,-21.99585,45.14191,9.98952
yogesh ,194,1771511256235,1.46505,-1.21995,9.94905,-15.03943,36.3026,30.53579
yogesh ,195,1771511256256,3.51195,-0.516,9.08505,-4.30936,13.98375,28.03841
yogesh ,196,1771511256280,3.40905,0.618,10.22205,7.88605,2.58404,11.93543
yogesh ,197,1771511256303,3.069,1.15005,10.95,19.77421,17.58407,-5.01052
yogesh ,198,1771511256323,0.65595,0.07695,10.359,36.79105,33.98642,-9.83196
yogesh ,199,1771511256347,1.27395,-1.02795,8.46195,34.83727,24.04417,1.14233
yogesh ,200,1771511256368,2.052,-0.29805,7.24905,13.73953,-0.03939,6.32617
yogesh ,201,1771511256391,2.15205,0.79095,8.31195,9.83983,3.19066,1.75683
yogesh ,202,1771511256413,1.84395,1.827,12.339,29.5904,31.78841,-15.50424
yogesh ,203,1771511256435,3.22695,1.33395,11.88405,54.35149,56.66768,-40.74589
yogesh ,204,1771511256456,2.80095,0.441,9.516,59.4723,59.53533,-71.47863
yogesh ,205,1771511256480,0.402,0.984,9.075,47.4581,51.12144,-73.24334
yogesh ,206,1771511256502,-0.05895,1.32195,8.98695,30.44913,46.7333,-57.99908
yogesh ,207,1771511256523,0.83295,1.21395,9.954,23.926,50.50695,-61.59941
yogesh ,208,1771511256546,0.972,1.52295,10.002,20.26265,63.6241,-73.97601
yogesh ,209,1771511256568,0.057,1.72905,10.038,17.8283,77.52119,-77.08789
yogesh ,210,1771511256591,-1.02105,2.05905,9.73395,20.87715,75.87465,-66.96445
yogesh ,211,1771511256613,-1.45905,2.019,8.685,19.34879,62.33995,-47.08782
yogesh ,212,1771511256635,-2.09205,2.33505,8.10795,10.32828,51.18447,-28.91288
yogesh ,213,1771511256657,-2.67795,2.529,8.75205,4.52995,31.0006,-8.42964
yogesh ,214,1771511256679,-2.58705,2.54505,9.207,8.1933,-0.46481,17.97798
yogesh ,215,1771511256703,-1.43295,2.71305,9.087,6.17649,-9.67439,22.24007
yogesh ,216,1771511256724,-1.03605,2.76795,9.00105,-5.1602,-7.60243,14.74006
yogesh ,217,1771511256749,-1.17,2.862,9.73395,2.03257,-0.34664,10.53311
yogesh ,218,1771511256768,-0.30795,3.07905,9.945,15.63029,6.12134,-5.25474
yogesh ,219,1771511256790,0.01395,3.036,9.435,18.74216,10.44645,-13.79467
yogesh ,220,1771511256813,-1.134,2.50995,8.38095,17.45802,11.3682,-8.05937
yogesh ,221,1771511256830,-1.134,2.50995,8.38095,7.27943,13.49531,-7.1455
yogesh ,222,1771511256849,-0.47805,2.45205,7.79205,-11.07671,25.50951,-14.52734
yogesh ,223,1771511256880,-1.833,2.16195,9.73095,-13.70014,40.57257,-18.06464
yogesh ,224,1771511256902,-0.91095,2.277,10.761,-6.01892,56.42345,-24.34354
yogesh ,225,1771511256922,-0.696,2.76795,11.30895,8.24844,67.09837,-38.72908
yogesh ,226,1771511256948,-0.006,3.34005,12.72405,36.23958,91.00073,-59.28323
yogesh ,227,1771511256968,-0.966,2.21505,11.08395,58.31421,107.52126,-82.08265
yogesh ,228,1771511256991,0.25095,1.57605,8.898,42.40031,141.36588,-112.87842
yogesh ,229,1771511257012,-0.31695,1.65495,6.83895,34.65607,141.42891,-119.15732
yogesh ,230,1771511257035,-4.91205,1.13805,8.97705,44.65347,113.50079,-83.00439
yogesh ,231,1771511257058,-3.15705,1.70505,7.938,36.665,100.81694,-77.51331
yogesh ,232,1771511257080,-2.98695,0.94395,8.649,42.09306,132.58171,-120.4966
yogesh ,233,1771511257102,-4.07895,1.78905,5.30895,27.6445,166.36331,-150.13428
yogesh ,234,1771511257124,-7.083,-0.13305,4.04295,-20.77473,193.92903,-134.6458
yogesh ,235,1771511257145,-6.49905,-0.94905,4.43295,-10.16284,187.64224,-128.05965
yogesh ,236,1771511257169,-7.90905,-0.87195,3.49695,-17.84405,186.85443,-105.26022
yogesh ,237,1771511257191,-9.76995,-0.264,4.78695,18.49794,157.7052,-74.52749
yogesh ,238,1771511257212,-10.857,0.20205,7.38,34.83727,162.88902,-75.86678
yogesh ,239,1771511257236,-8.66805,0.19005,5.07195,-54.06788,207.09344,-96.29487
yogesh ,240,1771511257258,-10.64805,-0.528,5.50095,6.30254,160.39165,-40.43864
yogesh ,241,1771511257279,-9.27195,1.93995,1.84005,-2.78099,188.55612,-85.86417
yogesh ,242,1771511257302,-13.25295,-0.02505,4.42605,-20.04206,262.15396,-72.08525
yogesh ,243,1771511257322,-11.055,-2.019,-9.15105,-65.58576,248.55624,-80.0107
yogesh ,244,1771511257347,-10.941,-2.982,-9.25095,-207.66068,286.24542,-84.16248
yogesh ,245,1771511257368,-13.64805,-1.854,8.85495,-72.29796,213.92381,-45.8667
yogesh ,246,1771511257391,-11.721,2.217,3.504,91.05588,119.77969,-6.9643
yogesh ,247,1771511257412,-9.27705,3.83595,6.40605,132.1563,168.92372,2.91492
yogesh ,248,1771511257435,-8.331,4.88205,-8.92305,37.21648,130.6358,-6.9643
yogesh ,249,1771511257457,-9.32895,1.81005,-3.39,-24.85563,149.84277,-35.68023
yogesh ,250,1771511257479,-13.21005,1.19295,-0.23895,9.28836,125.26289,-17.33197
yogesh ,251,1771511257501,-10.40895,0.26895,-2.76495,15.63029,122.45827,-2.69433
yogesh ,252,1771511257523,-9.21195,-1.60995,-3.51495,-13.32986,131.06123,-15.80361
yogesh ,253,1771511257545,-7.72305,-2.13405,-4.68105,-23.15394,100.20244,-33.11983
yogesh ,254,1771511257567,-8.85495,-3.98505,-4.95405,-30.22066,75.63042,-22.76003
yogesh ,255,1771511257590,-7.78305,-3.07995,-5.073,-29.12559,41.79369,-18.60824
yogesh ,256,1771511257611,-7.47405,-2.66595,-6.25605,-25.16287,21.23955,-21.53892
yogesh ,257,1771511257635,-6.63795,-2.4,-6.225,-30.03946,29.17286,-35.38086
yogesh ,258,1771511257656,-7.48605,-2.21805,-6.44295,-34.8609,17.6471,-44.15714
yogesh ,259,1771511257674,-6.38895,-1.73205,-7.08405,-33.88401,3.07249,-39.88717
yogesh ,260,1771511257696,-7.203,-0.76905,-7.46295,-56.68343,-3.87606,-36.0505
yogesh ,261,1771511257718,-7.85895,-0.13995,-5.325,-46.26061,-4.36451,-23.30363
yogesh ,262,1771511257740,-9.43005,0.249,-5.75295,-36.01899,-7.41336,1.63078
yogesh ,263,1771511257766,-8.23695,0.678,-5.67405,-21.38135,-18.1513,17.67073
yogesh ,264,1771511257790,-5.25,1.15395,-4.875,5.93226,-38.27215,9.68227
yogesh ,265,1771511257812,-7.00395,-0.90405,-5.904,4.77417,-65.22337,33.64766
yogesh ,266,1771511257834,-8.72295,-2.61495,-5.595,14.4722,-81.86994,55.77744
yogesh ,267,1771511257856,-7.62195,-1.572,-6.77805,4.34875,-88.26701,73.77118
yogesh ,268,1771511257878,-9.684,-3.37005,-5.598,-17.72588,-98.81589,91.38677
yogesh ,269,1771511257900,-10.191,-1.12395,-4.13205,-31.01635,-118.70039,105.29174
yogesh ,270,1771511257922,-3.73395,3.44805,1.82295,20.32568,-121.74923,21.63346
yogesh ,271,1771511257945,-10.668,0.759,-5.31795,1.90652,-78.51384,3.64759
yogesh ,272,1771511257967,-16.09005,-6.408,-6.141,-14.614,-81.01122,63.34048
yogesh ,273,1771511257991,-10.08795,-4.497,-4.293,-27.60511,-58.08575,44.44075
yogesh ,274,1771511258013,-9.753,-1.74195,-3.90495,-17.35561,-58.75539,23.21696
yogesh ,275,1771511258035,-10.608,-1.923,0.15705,4.52995,-41.25797,2.8519
yogesh ,276,1771511258056,-10.608,-1.923,0.15705,9.53259,-22.23219,-19.64816
yogesh ,277,1771511258078,-10.608,-1.923,0.15705,23.79995,-10.89551,-38.12246
yogesh ,278,1771511258102,-7.08105,-2.187,-2.89695,24.83987,-10.89551,-53.24067
yogesh ,279,1771511258123,-8.77395,-1.05,-3.23505,29.96068,-2.22952,-70.61991
yogesh ,280,1771511258146,-8.06505,-0.97995,-1.683,40.08413,21.48377,-74.46445
yogesh ,281,1771511258168,-9.18795,-1.46895,-1.935,42.64453,39.8399,-75.19713
yogesh ,282,1771511258190,-9.3,-1.80405,-2.67705,28.49534,49.96335,-69.52484
yogesh ,283,1771511258212,-10.18395,-2.58405,-3.117,19.71906,39.28843,-47.51324
yogesh ,284,1771511258235,-10.35195,-2.72295,-3.33495,0.81145,2.58404,-6.47586
yogesh ,285,1771511258255,-9.39405,-2.316,-2.655,-12.0536,-9.12292,2.00106
yogesh ,286,1771511258279,-9.67605,-2.12205,-3.11505,-2.84402,-4.91598,-9.40654
yogesh ,287,1771511258302,-10.35405,-2.21805,-4.60395,-13.70014,-9.85559,14.68491
yogesh ,288,1771511258324,-7.692,-1.24605,-3.57495,-36.93286,-31.13453,28.82622
yogesh ,289,1771511258340,-10.641,-1.05195,-1.68795,-31.8672,-43.26691,29.07045
yogesh ,290,1771511258362,-10.69395,-1.23195,-2.72505,-23.87873,-12.66022,24.74533
yogesh ,291,1771511258390,-10.27695,-1.19805,-2.37705,-14.7952,3.98635,18.71065
yogesh ,292,1771511258408,-9.25305,-2.50305,-2.346,-2.5998,1.54412,14.74006
yogesh ,293,1771511258428,-8.03595,-2.28,-3.20295,-7.47638,3.49791,11.75423
yogesh ,294,1771511258452,-9.05595,-1.37505,-2.85195,-5.5935,3.07249,2.06408
yogesh ,295,1771511258480,-9.55695,-0.98505,-2.29095,-1.93015,-2.22952,-0.62238
yogesh ,296,1771511258500,-10.10295,-2.14395,-2.538,2.88341,6.67281,-3.6082
yogesh ,297,1771511258525,-11.46705,-1.44495,-2.682,-4.06514,18.31674,8.88658
yogesh ,298,1771511258547,-10.086,-2.376,-4.11105,-13.88134,22.94911,13.40077
yogesh ,299,1771511258568,-8.709,-0.85305,-3.00195,-19.1282,11.12398,14.37766
yogesh ,300,1771511258591,-9.48495,-0.63795,-2.88705,-21.75163,-2.22952,11.14761
yogesh ,301,1771511258613,-9.138,-1.58295,-2.43495,-19.42757,-3.63184,8.7684
yogesh ,302,1771511258637,-8.39295,-2.14905,-3.66105,-19.42757,-19.18334,2.78887
yogesh ,303,1771511258657,-8.898,-1.50195,-1.83195,-4.67175,-9.79257,-2.75736
