ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,69,1771424749424,-0.84795,0.06495,11.27595,-12.17965,-0.1812,-11.41547
yogesh ,70,1771424749435,-0.492,0.24495,10.524,-10.65916,2.93068,-10.61977
yogesh ,71,1771424749444,-0.135,0.02205,9.054,-10.71431,0.67752,-10.80097
yogesh ,72,1771424749458,-0.135,0.02205,9.054,-10.89551,-0.60662,-10.19435
yogesh ,73,1771424749468,-0.276,1.035,10.002,-10.41494,-0.29937,-10.01315
yogesh ,74,1771424749480,-0.276,1.035,10.002,-8.7684,6.77523,-10.01315
yogesh ,75,1771424749488,0.276,0.63195,8.82705,-11.08459,-2.37133,-10.19435
yogesh ,76,1771424749501,0.276,0.63195,8.82705,-9.86347,0.55147,-9.33563
yogesh ,77,1771424749512,0.52995,-0.32895,9.80805,-7.66546,2.86765,-8.91021
yogesh ,78,1771424749523,0.52995,-0.32895,9.80805,-6.57039,1.10294,-9.57985
yogesh ,79,1771424749535,0.93195,-0.74595,8.25705,-10.89551,-2.3083,-9.39866
yogesh ,80,1771424749545,0.537,-0.49905,9.552,-8.27996,5.49108,-9.64288
yogesh ,81,1771424749556,0.537,-0.49905,9.552,-10.77734,2.81251,-11.04519
yogesh ,82,1771424749567,-0.16095,-1.47105,9.25305,-9.92649,5.12869,-9.7059
yogesh ,83,1771424749581,-0.16095,-1.47105,9.25305,-10.41494,-2.19013,-10.55675
yogesh ,84,1771424749589,0.53895,-1.98795,9.01605,-10.22586,-2.67858,-9.03626
yogesh ,85,1771424749601,0.53895,-1.98795,9.01605,-11.57303,0.6145,-10.864
yogesh ,86,1771424749611,0.31695,-0.95895,9.59505,-9.19382,-1.33929,-10.92702
yogesh ,87,1771424749622,0.31695,-0.95895,9.59505,-9.06777,2.07984,-12.14026
yogesh ,88,1771424749634,-0.489,-1.17405,10.11705,-4.43541,8.53994,-10.55675
yogesh ,89,1771424749646,-0.17295,-1.13805,8.51805,-3.63971,4.51419,-10.6828
yogesh ,90,1771424749657,-0.17295,-1.13805,8.51805,-6.87764,3.3561,-11.65969
yogesh ,91,1771424749668,-0.47505,-0.81795,9.83895,-5.96377,7.56304,-9.28048
yogesh ,92,1771424749678,-0.47505,-0.81795,9.83895,-7.12187,4.75841,-10.80097
yogesh ,93,1771424749689,-0.55605,-0.98505,9.32205,-6.87764,2.74948,-9.46168
yogesh ,94,1771424749700,-0.55605,-0.98505,9.32205,-8.9496,-0.66964,-8.42176
yogesh ,95,1771424749711,-1.143,-0.99705,11.32095,-7.66546,0.97689,-10.37555
yogesh ,96,1771424749722,-1.143,-0.99705,11.32095,-5.83772,2.26103,-11.10822
yogesh ,97,1771424749733,-0.13995,-1.53105,11.56995,-1.20536,4.70327,-14.09405
yogesh ,98,1771424749745,0.43395,-0.42495,9.09495,-3.15915,2.01681,-14.70854
yogesh ,99,1771424749756,0.43395,-0.42495,9.09495,-5.4123,-0.29937,-16.11086
yogesh ,100,1771424749769,0.43395,-0.42495,9.09495,-1.93803,-1.45746,-14.40129
yogesh ,101,1771424749777,0.43395,-0.42495,9.09495,-3.76576,0.4333,-14.76369
yogesh ,102,1771424749790,0.43395,-0.42495,9.09495,-2.78887,1.28414,-14.40129
yogesh ,103,1771424749800,0.61095,-1.45395,9.14505,-4.19119,1.03992,-14.33827
yogesh ,104,1771424749813,0.61095,-1.45395,9.14505,-6.208,-2.43435,-12.32934
yogesh ,105,1771424749822,1.52805,-0.97305,9.50205,-6.01892,-5.72743,-9.09929
yogesh ,106,1771424749834,1.52805,-0.97305,9.50205,-3.58457,-2.85978,-12.51053
yogesh ,107,1771424749845,-0.003,-0.66705,8.39595,-4.25421,-3.65547,-10.98217
yogesh ,108,1771424749857,-0.003,-0.66705,8.39595,-6.14497,0.55147,-11.65969
yogesh ,109,1771424749866,-0.58005,-1.416,10.31805,0.01576,-0.96901,-11.41547
yogesh ,110,1771424749879,-0.58005,-1.416,10.31805,-0.77994,7.26367,-13.36138
yogesh ,111,1771424749890,-1.21005,-0.79395,9.53805,-1.07931,3.66335,-10.61977
yogesh ,112,1771424749901,-1.09695,-0.50895,10.57005,-4.56146,4.02574,-11.10822
yogesh ,113,1771424749912,-1.09695,-0.50895,10.57005,-3.15915,4.94749,-9.95013
yogesh ,114,1771424749922,-0.62595,-0.92295,9.72,-5.90075,-1.82774,-10.5016
yogesh ,115,1771424749935,-0.62595,-0.92295,9.72,-3.45852,0.4333,-9.82408
yogesh ,116,1771424749945,0.372,-0.90105,9.57105,-3.34034,-1.39444,-11.47061
yogesh ,117,1771424749955,0.372,-0.90105,9.57105,0.81145,2.86765,-12.32934
yogesh ,118,1771424749968,0.42405,-0.48705,8.58495,-0.40966,-1.09507,-12.99898
yogesh ,119,1771424749979,0.42405,-0.48705,8.58495,1.4811,3.11188,-12.51053
yogesh ,120,1771424749989,-0.62595,-1.191,7.83495,-1.38656,-3.41125,-12.32934
yogesh ,121,1771424750000,-1.21695,-0.94695,10.30905,0.19695,0.74055,-12.51053
yogesh ,122,1771424750014,-1.21695,-0.94695,10.30905,-1.75683,-1.52049,-12.26631
yogesh ,123,1771424750022,-0.90795,-0.54,10.80195,-0.77994,0.49632,-11.53364
yogesh ,124,1771424750035,-0.90795,-0.54,10.80195,-0.83509,-4.19906,-10.31252
yogesh ,125,1771424750044,0.28305,-1.059,10.332,-0.53572,-0.85084,-11.77786
yogesh ,126,1771424750058,0.28305,-1.059,10.332,2.75736,-1.58351,-10.80097
