ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,70,1771510440491,4.113,5.43495,10.57395,-0.16544,-15.90602,-1.29202
yogesh ,71,1771510440501,4.12305,5.46405,11.44995,2.39496,-21.21591,-1.47322
yogesh ,72,1771510440514,4.12305,5.46405,11.44995,10.44645,-21.15289,-3.91545
yogesh ,73,1771510440524,4.671,5.04705,12.10605,19.59301,-21.15289,-7.81514
yogesh ,74,1771510440536,4.671,5.04705,12.10605,24.46959,-21.7595,-12.26631
yogesh ,75,1771510440547,4.422,3.52695,9.46605,22.94911,-16.94594,-18.97851
yogesh ,76,1771510440558,4.45605,3.28305,8.23995,19.10456,-11.39971,-22.32673
yogesh ,77,1771510440571,4.45605,3.28305,8.23995,15.14184,-4.75054,-23.8551
yogesh ,78,1771510440580,4.01295,2.988,8.21295,12.02997,1.95379,-23.42968
yogesh ,79,1771510440591,4.01295,2.988,8.21295,8.73689,9.20958,-22.27159
yogesh ,80,1771510440603,3.49605,2.27295,7.65795,7.15338,12.56568,-22.63398
yogesh ,81,1771510440613,3.49605,2.27295,7.65795,5.81409,15.30728,-23.6739
yogesh ,82,1771510440623,3.009,2.076,7.31595,4.77417,16.22115,-24.34354
yogesh ,83,1771510440637,2.55,2.49,7.464,3.49791,15.67756,-23.42968
yogesh ,84,1771510440646,2.55,2.49,7.464,0.81145,15.25214,-21.05047
yogesh ,85,1771510440658,2.478,2.89305,7.42305,-1.68593,12.56568,-18.73429
yogesh ,86,1771510440670,2.478,2.89305,7.42305,-4.73478,7.62607,-15.62241
yogesh ,87,1771510440680,2.562,3.28995,7.62,-8.3351,1.16597,-12.45539
yogesh ,88,1771510440690,2.562,3.28995,7.62,-11.8724,-5.8456,-9.52471
yogesh ,89,1771510440703,2.772,3.786,8.21595,-15.10245,-16.81989,-6.60191
yogesh ,90,1771510440715,2.772,3.786,8.21595,-14.55098,-21.88556,-5.92438
yogesh ,91,1771510440724,3.132,3.97695,9.02805,-11.50213,-24.75321,-6.23163
yogesh ,92,1771510440734,3.132,3.97695,9.02805,-6.68857,-26.39975,-7.20853
yogesh ,93,1771510440746,3.486,3.82605,8.89095,-0.71691,-26.45489,-9.46168
yogesh ,94,1771510440760,3.852,3.51795,7.938,1.36292,-23.10667,-11.84089
yogesh ,95,1771510440769,3.852,3.51795,7.938,2.52101,-16.70172,-14.64552
yogesh ,96,1771510440780,3.88305,3.01995,7.287,3.73425,-8.53206,-17.33197
yogesh ,97,1771510440790,3.88305,3.01995,7.287,4.52995,-0.90599,-18.49006
yogesh ,98,1771510440802,3.74205,2.81805,6.82005,1.72532,8.42176,-18.18282
yogesh ,99,1771510440814,3.74205,2.81805,6.82005,-2.78887,11.83301,-17.5762
yogesh ,100,1771510440825,3.50505,3.19695,7.17,-7.66546,13.29835,-16.35508
yogesh ,101,1771510440835,3.50505,3.19695,7.17,-11.56515,16.46537,-14.46432
yogesh ,102,1771510440848,3.20295,3.50805,8.79795,-12.72324,25.61193,-11.47849
yogesh ,103,1771510440859,3.01695,3.441,10.16505,-9.06777,31.22119,-9.89498
yogesh ,104,1771510440870,3.01695,3.441,10.16505,-3.70274,34.33306,-8.61084
yogesh ,105,1771510440879,3.02895,3.039,10.02405,1.23687,34.51426,-7.69697
yogesh ,106,1771510440891,3.02895,3.039,10.02405,3.97848,30.79576,-7.76
yogesh ,107,1771510440902,2.97795,2.86605,9.01605,4.34875,18.05676,-9.09929
yogesh ,108,1771510440913,2.97795,2.86605,9.01605,4.41178,6.40495,-8.24844
yogesh ,109,1771510440925,2.44905,3.276,9.12105,-0.40966,1.77259,-5.86924
yogesh ,110,1771510440936,2.44905,3.276,9.12105,-7.24004,-1.76471,-0.74843
yogesh ,111,1771510440946,2.10705,4.851,10.20495,-11.07671,-5.48321,6.87764
yogesh ,112,1771510440956,2.868,4.87005,11.403,-8.3351,-8.10664,12.97535
yogesh ,113,1771510440970,2.868,4.87005,11.403,5.56987,-7.12974,11.6912
yogesh ,114,1771510440982,3.519,3.324,9.789,16.48113,2.86765,5.29413
yogesh ,115,1771510440991,3.519,3.324,9.789,18.30887,7.62607,3.76576
yogesh ,116,1771510441002,3.84,3.19395,8.211,16.29993,15.74058,2.60767
yogesh ,117,1771510441014,3.84,3.19395,8.211,9.35139,13.7868,3.27732
yogesh ,118,1771510441024,4.09905,3.09405,6.87495,-0.28361,5.06566,2.60767
yogesh ,119,1771510441036,4.18005,2.44305,6.432,-9.86347,-6.88552,-0.6854
