ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,1,1771506783791,0.50805,0.70695,10.44705,-16.74111,-0.20483,-21.79102
yogesh ,2,1771506783796,0.915,0.396,9.243,-15.95329,21.74375,-27.21908
yogesh ,3,1771506783804,0.915,0.396,9.243,-15.70907,26.50216,-29.23589
yogesh ,4,1771506783814,0.915,0.396,9.243,-15.09457,31.99325,-32.28474
yogesh ,5,1771506783826,-0.07095,0.34305,8.53695,-15.64604,28.9444,-34.47487
yogesh ,6,1771506783841,-1.13895,0.477,8.50095,-17.11138,23.27211,-33.26163
yogesh ,7,1771506783851,-1.13895,0.477,8.50095,-18.45067,16.37872,-30.6382
yogesh ,8,1771506783861,-1.25595,0.678,8.877,-19.00214,8.3351,-28.19597
yogesh ,9,1771506783872,-1.25595,0.678,8.877,-18.93912,-5.63289,-25.21014
yogesh ,10,1771506783883,-1.30395,0.57,9.126,-18.0804,-12.40024,-23.19333
yogesh ,11,1771506783895,-1.30395,0.57,9.126,-17.16653,-15.81149,-21.24743
yogesh ,12,1771506783905,-1.263,0.585,9.46095,-16.25266,-15.32304,-19.53786
yogesh ,13,1771506783916,-1.263,0.585,9.46095,-15.40182,-12.33721,-18.62399
yogesh ,14,1771506783928,-1.18695,0.747,9.76305,-14.85035,-5.32564,-17.04048
yogesh ,15,1771506783938,-1.584,0.62805,10.15005,-13.99951,1.26051,-15.39394
yogesh ,16,1771506783950,-1.584,0.62805,10.15005,-12.04572,4.00211,-12.70749
yogesh ,17,1771506783961,-2.16795,0.606,9.85395,-9.30412,0.70904,-8.25632
yogesh ,18,1771506783972,-2.16795,0.606,9.85395,-4.91598,-10.99792,0.03151
yogesh ,19,1771506783985,-1.55805,0.51495,9.44895,-3.63184,-19.47483,3.87606
yogesh ,20,1771506783995,-1.55805,0.51495,9.44895,-3.63184,-25.14712,5.21535
yogesh ,21,1771506784005,-0.30495,0.96495,9.89205,-4.05726,-26.42338,3.99423
yogesh ,22,1771506784015,-0.30495,0.96495,9.89205,-3.51366,-24.95804,1.37868
yogesh ,23,1771506784028,0.24705,1.806,10.91205,2.04045,-16.72535,-2.15862
yogesh ,24,1771506784040,-0.31995,2.51205,11.61105,10.21011,-11.17912,-2.64706
yogesh ,25,1771506784049,-0.31995,2.51205,11.61105,21.3656,-8.50055,-0.81933
yogesh ,26,1771506784061,-0.837,2.90895,11.328,33.31678,-6.85401,1.8041
yogesh ,27,1771506784073,-0.837,2.90895,11.328,43.74747,-4.16755,0.82721
yogesh ,28,1771506784083,-1.03305,3.20895,10.794,43.86565,-0.02363,0.76418
yogesh ,29,1771506784097,-1.617,3.55095,10.10505,37.94914,2.17437,4.91598
yogesh ,30,1771506784105,-1.617,3.55095,10.10505,35.33359,-0.26786,7.16913
yogesh ,31,1771506784114,-1.617,3.55095,10.10505,31.42602,-8.1933,11.37608
yogesh ,32,1771506784129,-1.09995,2.95305,9.63795,29.17286,-22.88608,17.22956
yogesh ,33,1771506784139,-0.35805,2.21505,9.28605,26.24218,-30.32308,21.37347
yogesh ,34,1771506784150,-0.35805,2.21505,9.28605,20.14448,-33.61615,24.42233
yogesh ,35,1771506784160,0.71595,2.24895,8.817,11.97482,-34.83727,24.1781
yogesh ,36,1771506784173,0.71595,2.24895,8.817,-1.74108,-38.25639,19.12032
yogesh ,37,1771506784183,1.49205,1.923,8.47905,-10.09981,-38.01217,13.99951
yogesh ,38,1771506784195,1.49205,1.923,8.47905,-16.74111,-34.83727,7.59456
yogesh ,39,1771506784203,1.96305,1.782,8.68995,-20.76686,-30.51215,0.46481
yogesh ,40,1771506784215,1.96305,1.782,8.68995,-21.4365,-25.57254,-5.57774
yogesh ,41,1771506784228,1.60395,1.983,9.21195,-15.58302,-17.76527,-10.5725
yogesh ,42,1771506784240,1.28805,2.103,9.38205,-8.14603,-12.33721,-12.58932
yogesh ,43,1771506784250,1.28805,2.103,9.38205,0.63813,-5.63289,-14.04678
yogesh ,44,1771506784262,1.044,2.50995,9.42495,8.6266,6.56252,-16.00056
yogesh ,45,1771506784270,1.044,2.50995,9.42495,9.78469,12.17177,-15.69331
yogesh ,46,1771506784282,0.342,3.123,10.062,11.91967,26.62821,-13.01474
yogesh ,47,1771506784294,0.342,3.123,10.062,13.32199,29.91341,-12.34509
yogesh ,48,1771506784306,-0.13095,3.474,9.897,15.33092,28.70017,-11.97482
yogesh ,49,1771506784319,-0.79905,3.28305,10.035,17.95435,25.95069,-8.43752
yogesh ,50,1771506784328,-0.79905,3.28305,10.035,19.35666,26.25794,-4.2936
yogesh ,51,1771506784337,-0.732,3.40305,9.98295,20.45173,25.89554,0.09454
yogesh ,52,1771506784350,-0.732,3.40305,9.98295,21.3656,22.96486,3.38761
yogesh ,53,1771506784361,-0.37695,3.30405,9.315,21.54679,17.04836,5.70379
yogesh ,54,1771506784371,-0.37695,3.30405,9.315,19.65603,7.41336,8.20905
yogesh ,55,1771506784383,0.06495,3.26595,9.126,16.79626,2.35557,8.81567
yogesh ,56,1771506784392,0.06495,3.26595,9.126,12.77051,-2.03257,8.63447
yogesh ,57,1771506784407,0.48795,3.474,9.051,8.07512,-5.08142,7.9018
yogesh ,58,1771506784416,0.48795,3.474,9.051,3.31671,-6.54676,6.43646
yogesh ,59,1771506784427,0.876,3.486,9.042,-2.04832,-8.0121,3.87606
yogesh ,60,1771506784439,1.19895,3.15795,9.07305,-3.75789,-7.46063,1.31565
yogesh ,61,1771506784451,1.19895,3.15795,9.07305,-3.75789,-5.87711,-1.67017
yogesh ,62,1771506784461,1.161,2.96895,9.17595,-2.1665,-5.20747,-4.23058
yogesh ,63,1771506784472,1.161,2.96895,9.17595,2.77312,-6.23951,-7.22428
yogesh ,64,1771506784483,1.101,2.88105,8.865,6.24739,-7.88605,-8.98899
yogesh ,65,1771506784496,1.101,2.88105,8.865,8.74477,-5.75106,-10.81673
yogesh ,66,1771506784505,1.12995,2.90205,9.09195,10.27313,1.86713,-12.95171
yogesh ,67,1771506784516,1.12995,2.90205,9.09195,11.67545,13.45591,-14.96852
yogesh ,68,1771506784527,1.03695,3.264,9.696,14.17283,30.46488,-18.75004
yogesh ,69,1771506784538,0.441,2.95995,9.162,15.70119,36.62561,-21.86192
yogesh ,70,1771506784550,0.441,2.95995,9.162,17.04048,39.24904,-24.3593
yogesh ,71,1771506784560,-0.291,2.96205,9.36705,18.13555,42.54212,-26.25006
yogesh ,72,1771506784573,-0.291,2.96205,9.36705,19.78208,49.12827,-27.7154
yogesh ,73,1771506784583,-1.08405,3.53895,10.04295,21.24743,52.24014,-27.65238
yogesh ,74,1771506784595,-1.08405,3.53895,10.04295,22.16129,51.1372,-25.94281
yogesh ,75,1771506784606,-1.96005,3.759,9.92295,21.73587,45.0395,-22.10614
yogesh ,76,1771506784618,-2.40795,3.91305,9.54195,17.16653,31.01635,-14.05465
yogesh ,77,1771506784627,-2.40795,3.91305,9.54195,11.55727,19.91601,-9.84771
yogesh ,78,1771506784638,-1.79205,3.66105,8.96805,6.18436,8.39813,-7.6497
yogesh ,79,1771506784650,-1.79205,3.66105,8.96805,3.01734,-2.21377,-7.35033
yogesh ,80,1771506784661,-1.03305,3.10095,8.50305,1.06355,-13.43228,-8.68962
yogesh ,81,1771506784671,-1.03305,3.10095,8.50305,0.63813,-15.14184,-9.54046
yogesh ,82,1771506784683,-0.46095,3.15405,8.37195,-0.82721,-14.4722,-12.89656
yogesh ,83,1771506784694,-0.46095,3.15405,8.37195,-2.47375,-10.87187,-14.05465
yogesh ,84,1771506784705,-0.32205,3.61095,8.592,-5.0893,-5.86924,-13.44804
yogesh ,85,1771506784718,-0.57405,3.76905,8.88405,-10.15496,2.97007,-10.02891
yogesh ,86,1771506784727,-0.57405,3.76905,8.88405,-13.74741,7.53941,-6.86189
yogesh ,87,1771506784738,-0.35295,3.88095,9.648,-16.74111,12.2348,-5.21535
yogesh ,88,1771506784749,-0.35295,3.88095,9.648,-18.19857,14.7952,-6.19224
yogesh ,89,1771506784760,-0.10005,3.867,10.11405,-17.65498,12.72324,-8.07512
yogesh ,90,1771506784773,-0.10005,3.867,10.11405,-13.44804,2.72585,-12.16389
yogesh ,91,1771506784782,-0.09,3.13395,9.71895,-9.11504,-6.66493,-14.5431
yogesh ,92,1771506784795,-0.09,3.13395,9.71895,-4.97113,-13.8577,-16.61506
yogesh ,93,1771506784806,0.132,2.80395,9.18795,-1.79622,-15.87451,-18.38765
yogesh ,94,1771506784815,0.132,2.80395,9.18795,0.63813,-12.09299,-20.27053
yogesh ,95,1771506784827,0.414,3.003,9.18795,2.77312,-1.85137,-22.16129
yogesh ,96,1771506784839,0.048,2.70795,8.59695,3.01734,3.08824,-22.10614
yogesh ,97,1771506784851,0.048,2.70795,8.59695,1.7332,4.67963,-21.24743
yogesh ,98,1771506784861,-0.147,2.814,8.328,-1.61502,4.67963,-20.822
yogesh ,99,1771506784872,-0.147,2.814,8.328,-10.69855,2.35557,-21.06623
yogesh ,100,1771506784880,-0.38205,3.297,8.74305,-14.66915,1.26051,-21.12925
yogesh ,101,1771506784895,-0.38205,3.297,8.74305,-27.34513,-0.74843,-20.94805
yogesh ,102,1771506784905,-0.789,3.23505,9.61905,-31.0715,-1.05567,-19.90813
yogesh ,103,1771506784915,-0.789,3.23505,9.61905,-37.95702,0.89811,-13.14079
yogesh ,104,1771506784928,-1.02105,3.28305,11.304,-36.68076,3.70274,-5.2705
yogesh ,105,1771506784940,-0.957,2.93595,11.84295,-31.98537,1.14233,-1.61502
yogesh ,106,1771506784951,-0.957,2.93595,11.84295,-26.00584,-5.32564,0.63813
yogesh ,107,1771506784959,-0.44205,2.34405,11.25195,-20.6408,-14.16495,1.552
yogesh ,108,1771506784972,-0.44205,2.34405,11.25195,-15.03155,-24.16235,0.82721
yogesh ,109,1771506784982,0.20295,2.004,10.76595,-12.53417,-28.00689,-0.57511
yogesh ,110,1771506784992,0.20295,2.004,10.76595,-10.69855,-29.7716,-2.71009
yogesh ,111,1771506785002,0.603,1.83195,10.22205,-9.35927,-29.83463,-5.75894
yogesh ,112,1771506785013,0.603,1.83195,10.22205,-8.81567,-29.83463,-8.99687
yogesh ,113,1771506785023,0.522,1.58805,9.435,-8.93384,-29.52738,-11.91967
yogesh ,114,1771506785034,0.522,1.58805,9.435,-9.42229,-28.98379,-14.41705
yogesh ,115,1771506785045,0.67995,1.509,8.937,-10.02891,-27.45542,-17.16653
yogesh ,116,1771506785056,0.67995,1.509,8.937,-10.27313,-26.42338,-17.77315
yogesh ,117,1771506785067,0.80205,1.40595,8.71605,-10.88763,-22.70488,-18.0804
yogesh ,118,1771506785078,0.76395,1.27905,8.73105,-11.13185,-20.5699,-16.97746
yogesh ,119,1771506785089,0.76395,1.27905,8.73105,-11.86452,-20.26265,-14.5431
yogesh ,120,1771506785106,0.864,1.449,8.90295,-12.95959,-20.86927,-13.20381
yogesh ,121,1771506785115,0.864,1.449,8.90295,-14.11768,-21.35772,-12.34509
yogesh ,122,1771506785126,1.21605,1.73595,9.219,-15.63817,-20.5699,-11.91967
yogesh ,123,1771506785141,1.932,1.566,9.648,-15.63817,-18.0095,-13.81043
yogesh ,124,1771506785151,1.932,1.566,9.648,-14.5431,-14.59037,-18.86822
yogesh ,125,1771506785160,2.04195,1.51395,10.45905,-11.67545,-10.02103,-24.60352
yogesh ,126,1771506785171,2.04195,1.51395,10.45905,-4.9081,-4.28572,-23.44543
yogesh ,127,1771506785184,-0.11205,1.617,10.395,0.51996,-2.88341,-17.77315
yogesh ,128,1771506785195,-0.11205,1.617,10.395,5.21535,-0.63025,-12.16389
yogesh ,129,1771506785202,-0.11205,1.617,10.395,9.17807,1.875,-10.94278
yogesh ,130,1771506785215,-0.11205,1.617,10.395,12.22692,4.19119,-12.65234
yogesh ,131,1771506785225,-0.11205,1.617,10.395,13.81043,7.53941,-13.74741
yogesh ,132,1771506785239,-0.11205,1.617,10.395,13.56621,14.06253,-10.21011
yogesh ,133,1771506785249,-1.40205,1.97805,8.73795,13.25896,17.59983,-5.88499
yogesh ,134,1771506785260,-1.40205,1.97805,8.73795,13.44016,18.57673,-1.552
yogesh ,135,1771506785272,-1.52205,2.17005,8.69505,12.52629,12.66022,3.63184
yogesh ,136,1771506785284,-1.52205,2.17005,8.69505,8.31935,4.19119,7.4685
yogesh ,137,1771506785292,-0.552,2.58405,8.079,1.1896,-3.43488,6.73584
yogesh ,138,1771506785316,0.486,2.421,8.74695,-14.91337,-13.25108,-0.63813
yogesh ,139,1771506785344,0.80895,2.35395,9.645,-26.13189,-17.70225,-6.49161
yogesh ,140,1771506785365,0.18705,2.457,9.444,-32.04052,-12.40024,-1.30778
yogesh ,141,1771506785386,-0.71205,2.85705,9.67395,-26.73851,-3.67911,8.32722
yogesh ,142,1771506785408,-0.729,3.25395,11.58195,-0.09454,0.89811,17.52893
