ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ayan,71,1771486093974,-2.16705,4.686,8.28105,-2.11923,0.9375,2.37133
Ayan,72,1771486093991,-2.04705,4.73805,8.10405,-2.30043,2.46587,1.57563
Ayan,73,1771486094010,-2.10705,4.803,8.19,-1.56776,2.22164,1.15021
Ayan,74,1771486094020,-2.274,4.98,8.39805,-1.81198,-0.51996,1.94591
Ayan,75,1771486094039,-2.274,4.98,8.39805,-2.73372,-1.74108,2.00106
Ayan,76,1771486094053,-2.15505,4.87995,8.607,-3.64759,-1.00841,1.08719
Ayan,77,1771486094071,-2.24295,4.68105,8.808,-4.38026,0.9375,0.23635
Ayan,78,1771486094088,-2.157,4.55205,8.793,-3.15915,3.86818,0.11029
Ayan,79,1771486094104,-2.121,4.56405,8.583,-0.34664,5.15232,-0.74055
Ayan,80,1771486094121,-2.121,4.56405,8.583,2.63919,3.44276,-0.92962
Ayan,81,1771486094136,-2.11905,4.62795,8.32395,5.87711,2.28467,-0.8666
Ayan,82,1771486094153,-2.07105,4.60395,8.10105,6.67281,1.61502,-1.59927
Ayan,83,1771486094172,-2.17605,4.65,8.11305,5.87711,0.14969,-1.66229
Ayan,84,1771486094185,-2.17095,4.73805,8.17305,4.0415,-0.46481,-1.22899
Ayan,85,1771486094201,-2.17095,4.73805,8.17305,2.03257,0.9375,-0.2521
Ayan,86,1771486094218,-1.94595,4.77195,8.35005,-0.04727,3.68698,-0.62238
Ayan,87,1771486094234,-1.884,4.65,8.37705,0.6854,5.76682,-0.80357
Ayan,88,1771486094250,-2.15505,4.62795,8.54205,2.63919,3.37973,0.04727
Ayan,89,1771486094269,-2.05905,4.758,8.532,5.38867,-0.95326,0.48057
Ayan,90,1771486094283,-2.00595,4.899,8.475,6.23951,-1.37868,-0.80357
Ayan,91,1771486094300,-2.00595,4.899,8.475,5.56987,-2.90704,-2.08771
Ayan,92,1771486094316,-2.061,4.93905,8.45595,4.23058,-1.49685,-2.33194
Ayan,93,1771486094332,-2.18805,4.97505,8.463,2.21377,0.9375,-0.8666
Ayan,94,1771486094348,-2.109,5.07405,8.544,1.05567,3.08036,0.72479
Ayan,95,1771486094365,-1.95795,5.11695,8.42505,0.81145,4.05726,0.72479
Ayan,96,1771486094382,-1.95795,5.11695,8.42505,0.56723,4.9081,0.66177
Ayan,97,1771486094401,-2.049,5.14995,8.42895,-0.34664,3.01734,1.08719
Ayan,98,1771486094412,-2.13795,5.07405,8.63295,-0.53572,2.10347,0.53572
Ayan,99,1771486094430,-1.977,4.96605,8.67105,0.6854,0.26786,-1.0478
Ayan,100,1771486094446,-1.95795,4.84395,8.415,0.99265,-0.58298,-2.26891
Ayan,101,1771486094462,-1.95795,4.84395,8.415,0.14181,1.06355,-2.14286
Ayan,102,1771486094478,-1.929,4.71195,7.99395,-1.14233,3.50579,-1.89864
